"","evangelical","attend","prayschool","literal","male","white","coldeg","repubid","age"
"17893",1,0,0,1,0,1,0,3,76
"17894",0,0,1,0,1,1,0,3,28
"17895",0,0,0,0,0,1,0,0,84
"17896",0,0,0,0,1,1,0,1,31
"17897",0,0,0,1,1,0,0,0,25
"17898",0,0,0,0,1,1,0,3,38
"17899",0,0,1,0,0,1,0,3,37
"17900",0,7,0,0,1,1,0,3,66
"17901",1,8,1,0,1,1,0,5,72
"17902",0,2,1,0,0,1,0,1,24
"17903",0,2,0,0,0,1,0,4,49
"17904",0,2,1,0,1,0,0,2,42
"17905",1,2,0,0,0,1,0,6,48
"17906",0,3,1,0,1,0,0,1,39
"17907",0,7,1,1,0,0,0,2,59
"17908",0,1,0,0,1,1,0,4,63
"17909",0,0,1,0,1,1,0,3,61
"17910",0,0,0,0,0,1,0,3,48
"17911",0,0,1,0,0,1,0,3,39
"17912",0,1,0,0,1,1,1,3,32
"17913",0,3,0,0,0,1,0,5,32
"17914",0,3,0,0,1,0,0,1,27
"17915",0,1,1,1,1,1,0,2,53
"17916",0,8,0,0,0,1,0,5,88
"17917",0,8,0,1,0,1,1,0,86
"17918",0,3,1,0,1,0,1,4,44
"17919",1,7,0,0,1,1,0,5,37
"17920",1,2,1,0,0,1,0,5,70
"17921",0,8,1,0,0,1,0,2,31
"17922",0,2,0,0,1,1,0,3,57
"17923",0,7,0,1,0,1,0,1,63
"17924",0,5,0,0,0,1,1,0,47
"17925",1,7,0,0,0,0,1,6,41
"17926",0,7,1,0,0,1,1,1,41
"17927",0,7,0,0,0,1,0,3.57625340885253,42
"17928",0,2,0,0,0,1,0,4,31
"17929",1,7,0,0,1,1,0,6,65
"17930",0,7,1,0,0,1,1,0,79
"17931",0,2,1,0,0,1,0,0,65
"17932",0,2,1,0,1,1,1,3,38
"17933",0,2,0,0,0,1,0,6,65
"17934",1,8,0,0,0,1,0,6,19
"17935",0,7,0,0,1,1,1,3,58
"17936",0,3,1,0,0,1,1,6,31
"17937",0,1,0,0,0,1,0,3,36
"17938",0,7,0,1,0,1,1,0,29
"17939",0,7,0,0,0,1,1,3,37
"17940",0,0,0,0,0,1,1,0,42
"17941",0,0,0,0,0,1,0,2,26
"17942",0,7,0,1,1,0,0,1,24
"17943",0,6,1,1,1,1,0,5,75
"17944",0,8,1,0,1,1,1,2,40
"17945",0,7,0,0,1,1,0,3,30
"17946",0,7,1,1,1,1,1,5,65
"17947",0,7,0,0,0,1,1,6,56
"17948",0,0,1,0,1,1,1,2,40
"17949",0,7,0,0,0,1,0,6,38
"17950",0,4,1,0,0,1,1,6,69
"17951",0,6,0,0,1,1,1,5,64
"17952",0,0,0,0,1,1,0,3,29
"17953",0,3,0,1,0,1,0,1,49
"17954",1,7,0,1,1,1,0,6,32
"17955",1,0,0,0,0,1,0,6,55
"17956",1,5,0,0,1,1,0,3,55
"17957",1,2,0,0,1,1,0,1,83
"17958",1,6,0,1,1,1,1,5,35
"17959",0,2,0,0,1,1,0,4,42
"17960",0,0,0,0,0,1,0,5,39
"17961",1,8,1,1,0,1,0,4,23
"17962",0,7,1,1,0,0,0,0,49
"17963",0,7,0,1,0,0,0,0,58
"17964",1,8,0,1,0,1,0,6,50
"17965",0,0,1,0,0,1,1,1,45
"17966",1,7,0,0,0,1,0,0,77
"17967",1,7,0,1,0,1,1,5,34
"17968",0,0,0,1,0,1,0,6,32
"17969",1,4,0,0,0,1,0,5,61
"17970",0,6,1,0,0,1,1,1,69
"17971",0,0,0,0,1,1,0,3,56
"17972",0,0,1,0,1,1,0,3,43
"17973",0,0,0,0,1,0,0,3,20
"17974",0,0,0,0,1,0,0,2,30
"17975",0,0,0,0,1,1,0,2,57
"17976",0,2,0,0,1,0,1,5,24
"17977",0,1,1,0,0,1,1,1,57
"17978",0,0,1,0,0,1,0,1,22
"17979",0,0,0,0,1,1,0,3,23
"17980",0,6,1,1,1,1,0,2,50
"17981",0,8,0,0,0,1,0,2,71
"17982",1,8,1,1,1,1,1,3,25
"17983",0,0,0,0,0,1,0,3,43
"17984",0,0,0,0,0,1,0,2,84
"17985",0,3,0,1,0,1,0,1,55
"17986",0,2,0,0,1,1,1,3,29
"17987",0,2,0,0,0,1,0,2,21
"17988",0,2,0,0,0,1,1,3,34
"17989",0,2,1,0,0,1,1,0,34
"17990",0,6,0,0,0,1,0,1,83
"17991",0,0,0,0,0,1,0,1,77
"17992",0,0,1,0,0,1,1,2,28
"17993",0,1,0,0,0,1,0,0,78
"17994",0,0,1,0,1,1,0,0,61
"17995",0,6,0,0,1,1,1,2,62
"17996",0,0,0,0,0,0,0,3,40
"17997",0,2,1,0,1,1,0,0,27
"17998",0,7,1,0,1,1,1,0,59
"17999",0,5,0,0,1,1,1,4,22
"18000",0,0,0,0,1,1,1,3,60
"18001",0,0,0,0,0,1,1,1,61
"18002",0,5,1,0,0,0,1,1,31
"18003",0,2,0,0,0,1,1,3,38
"18004",0,8,1,0,0,1,1,5,26
"18005",0,0,1,0,0,1,0,3,25
"18006",0,2,0,0,0,1,0,5,78
"18007",0,8,0,0,0,1,1,3,39
"18008",0,0,1,0,1,1,1,1,40
"18009",0,1,0,0,1,1,0,6,52
"18010",0,0,0,0,1,1,1,1,70
"18011",0,1,1,0,0,1,1,1,36
"18012",0,2,0,0,0,1,1,0,41
"18013",0,7,1,0,1,1,1,2,58
"18014",0,0,0,0,1,1,0,3,29
"18015",0,0,1,0,1,1,0,3,34
"18016",0,0,0,1,1,1,0,6,84
"18017",0,0,1,1,0,1,0,3,54
"18018",0,2,1,0,1,1,0,3,33
"18019",0,0,0,0,0,0,0,1,26
"18020",1,0,0,1,0,0,0,0,47
"18021",0,3,0,1,0,0,0,3,59
"18022",0,2,0,0,1,1,0,5,46
"18023",0,0,0,1,1,1,0,1,88
"18024",0,2,1,0,0,1,0,1,46
"18025",0,2,1,0,1,1,0,1,23
"18026",0,2,1,0,1,1,1,3,24
"18027",1,8,0,1,0,1,0,4,63
"18028",0,0,1,0,0,1,1,3,67
"18029",0,7,0,1,0,1,1,1,28
"18030",0,0,1,0,0,1,1,3,30
"18031",0,6,1,0,1,1,0,3,19
"18032",0,2,0,0,0,1,0,3,42
"18033",0,2,0,0,1,1,0,4,57
"18034",0,0,1,0,1,1,1,2,64
"18035",1,7,0,1,1,1,0,4,63
"18036",0,2,1,0,0,1,0,1,22
"18037",0,0,1,0,1,1,0,3,28
"18038",1,0,0,0,1,0,0,2,28
"18039",0,7,0,0,1,0,0,0,51
"18040",0,7,0,1,0,0,1,0,37
"18041",0,3,0,0,0,0,0,0,37
"18042",0,0,1,0,0,0,0,3,28
"18043",1,6,0,1,0,1,0,5,60
"18044",0,4,0,0,1,1,0,2,31
"18045",1,8,0,1,0,0,0,1,57
"18046",0,2.39943208707998,1,0,0,1,0,3,44.0891923300407
"18047",0,4,0,0,1,1,1,0,30
"18048",0,6,1,1,0,1,1,5,51
"18049",0,7,0,0,0,1,1,5,31
"18050",0,2,1,0,0,1,0,3,56
"18051",1,7,0,1,1,1,0,6,49
"18052",0,4,1,0,0,1,0,5,19
"18053",0,1,0,1,1,1,0,4,48
"18054",0,1,0,0,0,1,1,3,33
"18055",0,3,0,0,0,1,0,4,46
"18056",0,0,1,0,0,1,0,2,31
"18057",0,1,0,0,1,1,0,3,35
"18058",0,0,0,0,0,1,0,3,42
"18059",0,2,0,0,0,1,0,2,30
"18060",0,2,0,0,0,0,0,3,38
"18061",0,3,0,0,0,1,0,3,52
"18062",1,8,0,1,0,0,0,3,49
"18063",0,0,0,0,0,1,0,5,62
"18064",1,7,0,1,0,1,0,5,54
"18065",1,7,1,1,0,0,0,3,38
"18066",1,8,0,0,0,0,1,0,30
"18067",0,0,0,0,1,1,0,1,53
"18068",0,0,0,0,0,1,1,2.82677301890064,40
"18069",0,0,1,0,1,1,1,0,67
"18070",0,2,0,0,1,1,1,6,78
"18071",0,0,1,0,0,1,0,1,66
"18072",0,1,0,0,0,1,0,3,57
"18073",1,7,0,1,1,1,0,2,42
"18074",0,1,0,0,1,1,1,3,32
"18075",1,0,0,0,0,1,0,0,20
"18076",0,6,0,1,1,1,0,1,61
"18077",1,0,0,1,1,1,0,2,55
"18078",0,0,0,0,1,1,0,3,23
"18079",1,7,0,1,1,1,0,1,33
"18080",0,2,0,1,0,1,0,4,62
"18081",0,3,0,0,0,1,0,2,59
"18082",0,2,0,0,1,1,1,5,62
"18083",1,7,1,1,0,1,0,6,65
"18084",1,6,0,1,1,1,1,6,30
"18085",1,0,0,0,0,1,0,6,32
"18086",1,7,0,0,0,1,0,1,40
"18087",1,5,0,0,0,0,1,5,25
"18088",0,0,1,0,1,1,1,0,53
"18089",0,0,1,0,0,1,1,0,72
"18090",0,0,0,0,0,1,1,6,26
"18091",0,0,1,0,1,1,0,1,33
"18092",1,6,0,1,0,1,0,3,65
"18093",1,8,0,0,0,1,0,6,40
"18094",1,7,0,0,1,0,1,5,32
"18095",0,2,1,0,1,1,0,0,52
"18096",1,8,0,1,0,1,0,5,50
"18097",1,7,0,1,0,1,0,6,70
"18098",0,5,0,0,0,1,0,6,73
"18099",1,6,0,1,0,1,1,4,53
"18100",1,8,0,1,0,1,0,6,72
"18101",0,0,0,0,1,1,1,6,66
"18102",0,7,0,1,1,1,1,3.57625340885253,89
"18103",1,8,0,1,0,0,0,0,63
"18104",0,7,0,1,0,1,1,5,26
"18105",0,0,0,0,1,0,0,1.74656852993833,43
"18106",0,7,0,0,1,0,0,1,56
"18107",1,7,0,1,0,0,0,0,69
"18108",1,4,0,0,0,1,0,5,27
"18109",0,7,0,1,0,1,1,1,43
"18110",1,8,0,1,0,1,0,6,82
"18111",1,8,0,1,0,0,0,0,53
"18112",1,4,0,1,0,0,0,3,39
"18113",0,7,0,0,0,1,1,5,51
"18114",1,7,0,1,0,1,0,1,63
"18115",1,8,0,1,0,1,1,5,43
"18116",1,6,1,1,0,0,0,5,38
"18117",0,7,0,1,0,1,0,2,41
"18118",0,7,0,1,0,0,1,0,68
"18119",0,7,1,0,0,1,0,5,23
"18120",0,0,1,0,1,1,0,2,77
"18121",0,5,0,0,0,0,1,0,30
"18122",0,3,0,1,1,0,0,3,27
"18123",1,0,0,0,1,1,0,5,49
"18124",1,7,0,1,1,1,0,4,36
"18125",1,3,0,1,1,1,0,4,67
"18126",0,5,1,1,1,0,0,0,70
"18127",0,3,0,1,0,1,0,5,43
"18128",1,8,0,1,0,1,0,5,58
"18129",1,8,0,1,0,0,0,1,35
"18130",1,5,0,1,0,0,0,3,27
"18131",1,8,0,1,0,0,0,0,32
"18132",0,5,0,1,0,0,0,0,40
"18133",1,7,0,1,0,1,0,6,54
"18134",0,7,0,1,0,0,0,2,73
"18135",0,8,0,0,0,0,0,0,55
"18136",1,6,0,1,0,0,0,0,23
"18137",0,2,1,0,1,0,0,0,21
"18138",0,7,1,0,1,0,0,3,20
"18139",0,3,1,0,0,1,0,3,47
"18140",1,6,0,0,1,1,1,1,62
"18141",0,0,1,0,1,1,0,3,31
"18142",0,1,0,0,1,1,0,0,64
"18143",0,3,0,1,0,0,1,0,52
"18144",0,8,0,1,0,1,1,6,83
"18145",0,2,0,0,1,1,0,1,56
"18146",0,5,0,0,1,0,0,0,30
"18147",0,7,0,1,0,1,0,5,61
"18148",0,8,0,0,0,1,1,5,75
"18149",0,0,0,0,1,1,0,2,73
"18150",0,0,0,0,1,1,0,4,68
"18151",1,7,0,0,1,1,1,5,69
"18152",0,5,0,1,0,1,0,6,52
"18153",0,0,0,1,0,1,0,3,59
"18154",0,0,1,1,1,0,0,1,39
"18155",0,8,0,1,0,0,0,0,57
"18156",1,7,0,0,0,1,1,4,63
"18157",0,4,0,1,1,0,0,4,29
"18158",1,4,1,0,0,0,0,6,19
"18159",0,0,0,0,1,1,0,3,30
"18160",1,0,0,0,0,1,0,6,38
"18161",1,1,1,0,1,1,0,5,28
"18162",0,2,0,0,0,1,0,5,41
"18163",0,5,0,1,1,0,1,0,56
"18164",0,4,0,0,1,1,1,5,24
"18165",1,8,0,1,0,0,0,1,58
"18166",0,5,1,0,1,0,1,0,28
"18167",0,2,0,0,0,1,0,6,55
"18168",0,7,0,0,0,1,0,5,41
"18169",0,6,0,0,1,0,0,0,29
"18170",1,7,1,0,0,1,0,0,65
"18171",0,5,0,1,0,1,0,0,64
"18172",1,5,0,0,0,1,0,2,41
"18173",0,2,0,0,1,1,0,5,39
"18174",1,5,0,0,1,1,0,5,29
"18175",0,5,0,0,1,0,0,0,54
"18176",1,3,0,0,0,1,0,0,47
"18177",1,5,0,0,0,1,0,0,44
"18178",0,3,0,1,0,0,0,0,24
"18179",0,5,0,0,0,1,0,0,33
"18180",0,0,0,0,0,1,0,5,60
"18181",0,3,0,0,1,1,0,5,60
"18182",0,5,0,0,1,1,1,6,53
"18183",0,0,0,0,1,1,0,3,19
"18184",1,2,0,1,0,1,0,3,46
"18185",0,3.26471028597095,0,0,1,1,0,2.82677301890064,84
"18186",1,5,0,0,0,0,0,2,37
"18187",0,0,0,0,0,1,1,3,35
"18188",0,2,0,0,0,1,0,6,60
"18189",0,1,0,0,0,1,0,1,46
"18190",0,0,0,0,1,1,0,2,26
"18191",0,5,0,0,1,1,1,6,31
"18192",0,5,0,0,0,1,0,2,67
"18193",0,7,0,0,0,1,1,0,67
"18194",0,0,0,0,1,1,0,5,88
"18195",0,2,1,0,0,1,1,2,40
"18196",0,7,0,0,0,1,1,1,70
"18197",0,0,0,0,0,1,0,3,44
"18198",0,1,0,0,1,0,0,3,39
"18199",1,0,0,0,1,1,0,6,65
"18200",1,7,0,1,0,0,0,3,33
"18201",1,7,0,0,1,1,1,0,63
"18202",0,2,0,1,1,0,0,1,31
"18203",0,1,1,1,0,0,0,3,23
"18204",1,5,0,0,0,1,0,4,71
"18205",0,7,0,1,1,0,0,3,32
"18206",1,7,0,0,0,1,0,1,52
"18207",0,7,0,0,0,1,0,0,77
"18208",1,7,0,1,0,1,0,4,63
"18209",1,1,1,0,1,1,0,3,42
"18210",0,2,0,0,0,1,1,3,52
"18211",0,3,1,0,0,1,1,5,70
"18212",0,0,0,0,0,1,0,3,23
"18213",1,7,0,1,1,1,1,6,84
"18214",1,8,0,0,1,1,0,6,30
"18215",0,7,0,0,1,0,0,0,59
"18216",1,2,0,1,0,1,0,1,61
"18217",1,2,0,1,1,1,0,2.82677301890064,37
"18218",1,4,0,0,0,1,0,3,41
"18219",1,7,0,1,0,1,0,0,55
"18220",0,8,0,0,0,1,0,6,31
"18221",0,0,1,0,1,1,0,4,21
"18222",1,3,0,0,0,1,0,5,28
"18223",1,7,0,0,1,1,1,5,35
"18224",0,3,0,1,1,1,1,6,52
"18225",0,2,0,0,1,0,1,0,63
"18226",1,8,1,1,0,0,0,0,46
"18227",0,5,1,0,1,1,0,5,64
"18228",0,2,0,1,0,0,0,3,29
"18229",0,5,1,0,0,0,1,1,41
"18230",0,2,0,1,0,0,1,0,60
"18231",1,0,0,0,1,1,0,3,38
"18232",1,7,0,1,0,1,0,6,81
"18233",1,5,0,0,1,1,0,2,52
"18234",1,7,0,1,0,1,0,6,62
"18235",1,7,0,0,1,1,0,5,46
"18236",1,0,0,0,1,1,0,4,27
"18237",1,3,0,0,1,1,1,5,43
"18238",1,2,0,1,0,1,0,6,48
"18239",0,7,0,1,0,0,0,0,37
"18240",0,6,1,0,1,1,1,6,55
"18241",1,5,0,1,1,1,0,5,19
"18242",1,7,0,1,0,1,0,1,59
"18243",0,8,0,1,0,0,1,1,37
"18244",0,7,0,0,0,1,0,0,60.4275534441805
"18245",0,7,0,1,0,1,1,0,37
"18246",1,7,0,1,0,0,1,1,47
"18247",0,8,0,1,0,0,0,0,77
"18248",0,0,1,0,1,1,0,2,21
"18249",0,7,0,1,0,0,0,0,71
"18250",0,7,0,0,0,0,1,0,59
"18251",1,7,0,1,0,0,0,0,28
"18252",0,0,0,1,1,1,0,5,57
"18253",0,3,1,0,1,0,1,4,37
"18254",0,7,0,1,1,0,0,2,37
"18255",0,5,0,1,1,0,0,0,49
"18256",0,7,0,0,1,0,0,2,63
"18257",0,6,0,0,1,0,0,1,22
"18258",0,6,0,0,1,0,0,0,45
"18259",0,7,0,0,0,0,1,1,82
"18260",0,6,0,0,0,0,1,1,59
"18261",0,0,0,0,1,0,0,1,41
"18262",1,3,0,1,0,1,0,3,47
"18263",1,2,0,1,0,1,0,3,29
"18264",1,5,0,0,1,1,0,2,52
"18265",1,5,0,1,0,1,0,2,24
"18266",0,0,0,0,0,0,0,0,72
"18267",0,8,0,1,0,0,0,0,52
"18268",1,0,0,1,1,1,1,3,54
"18269",0,5,1,0,0,1,1,2,61
"18270",1,5,0,1,0,1,1,6,37
"18271",0,5,0,0,0,1,1,4,65
"18272",1,7,0,1,0,1,1,6,33
"18273",0,2,0,1,0,1,0,5,64
"18274",0,3,0,0,1,0,1,2,52
"18275",1,0,0,1,0,1,0,3,71
"18276",1,7,0,1,0,0,0,0,65
"18277",0,0,0,0,0,0,0,4,19
"18278",0,7,0,0,1,0,1,0,60
"18279",0,0,0,0,1,1,0,6,60
"18280",0,6,0,1,0,0,0,1,25
"18281",0,4,0,0,1,1,0,5,51
"18282",0,3,0,0,0,1,0,5,66
"18283",0,0,0,0,1,1,0,0,68
"18284",0,0,0,1,1,1,0,0,52
"18285",0,1,1,0,0,1,1,0,37
"18286",1,0,0,0,0,1,1,5,87
"18287",0,7,1,0,1,1,1,1,26
"18288",0,4,1,0,0,1,1,1,76
"18289",0,4,0,0,0,1,1,1,47
"18290",0,2,1,0,1,1,1,0,52
"18291",1,7,0,1,1,0,1,4,68
"18292",1,7,0,1,0,1,0,6,53
"18293",1,2,0,1,0,1,0,3,60
"18294",0,5,0,0,1,1,0,2,30
"18295",1,7,0,1,1,1,0,6,82
"18296",1,7,0,1,0,1,0,4,34
"18297",0,3,0,0,0,1,0,0,65
"18298",0,3,0,0,1,1,0,5,57
"18299",1,7,0,1,0,1,0,1,65
"18300",0,8,0,0,1,1,0,1,73
"18301",1,8,0,1,0,1,0,6,50
"18302",0,0,0,0,1,1,1,3,41
"18303",0,5,0,1,1,1,1,5,44
"18304",0,0,0,0,1,1,1,2,74
"18305",1,7,0,1,1,1,0,4,19
"18306",0,7,0,0,1,1,0,4,69
"18307",0,2,0,0,1,1,0,5,62
"18308",0,4,1,0,0,1,0,2,28
"18309",0,0,0,0,1,1,1,4,44
"18310",0,8,0,1,0,1,1,0,66
"18311",1,8,0,1,1,1,0,4,84
"18312",1,0,0,0,0,1,0,3,29
"18313",0,7,0,0,1,1,0,1,87
"18314",1,5,0,1,1,1,0,5,75
"18315",0,2,1,0,0,1,0,6,47
"18316",0,7,0,1,0,1,0,5,86
"18317",0,0,0,0,1,1,0,4,55
"18318",1,8,0,1,0,1,0,6,76
"18319",0,4,0,0,0,1,1,5,84
"18320",0,7,0,0,0,1,0,3,80
"18321",0,3,0,0,1,1,0,3,63
"18322",1,8,1,0,0,1,1,5,42
"18323",0,1,0,0,0,1,1,1,59
"18324",1,7,0,0,0,1,1,5,55
"18325",0,7,1,0,0,1,1,1,44
"18326",0,7,0,0,0,1,1,4,50
"18327",0,6,0,0,1,1,1,6,47
"18328",0,7,1,1,1,1,1,0,51
"18329",0,3,0,1,0,1,0,1,50
"18330",0,7,0,0,1,1,0,0,70
"18331",0,5,0,1,1,1,1,0,30
"18332",0,7,0,0,0,1,0,3,25
"18333",0,0,1,0,1,1,1,1,25
"18334",0,5,0,1,0,0,0,0,54
"18335",0,7,0,0,0,1,0,1,68
"18336",0,0,1,0,1,1,0,3,47
"18337",0,0,0,0,0,1,1,0,88
"18338",0,7,0,1,1,1,1,6,77
"18339",0,7,0,1,0,1,1,5,28
"18340",0,0,0,0,1,1,0,5,58
"18341",0,5,0,1,0,1,0,1,60
"18342",0,0,0,0,1,1,0,0,62
"18343",0,5,0,0,0,1,0,1,38
"18344",0,0,1,0,0,0,0,3,25
"18345",0,0,0,0,0,0,0,0,34
"18346",0,7,0,1,1,1,0,1,89
"18347",0,0,0,0,1,1,0,3,36
"18348",0,5,1,0,0,1,0,1,53
"18349",0,7,0,1,1,0,0,3,46
"18350",0,3,0,1,0,1,0,3,69
"18351",0,2,0,1,0,1,0,0,63
"18352",0,0,0,1,0,1,0,3,59
"18353",0,0,1,0,0,1,0,3,19
"18354",0,0,1,0,0,0,0,1,26
"18355",0,3,0,0,0,1,0,2,42
"18356",0,0,0,0,0,1,0,1,52
"18357",0,4,1,0,1,0,0,0,31
"18358",1,6,0,1,0,1,1,5,46
"18359",0,0,1,0,1,0,0,2,18
"18360",1,7,1,1,0,1,0,6,26
"18361",0,1,1,1,0,1,0,5,40
"18362",0,0,1,0,1,1,0,5,33
"18363",0,0,0,0,1,1,0,5,57
"18364",0,0,0,0,0,0,0,0,20
"18365",0,0,1,0,0,1,1,0,42
"18366",0,4,1,0,1,1,1,1,41
"18367",0,0,0,1,0,1,0,3,73
"18368",0,1,0,0,1,1,0,5,21
"18369",0,0,1,0,0,1,0,5,21
"18370",0,0,1,0,0,1,1,1,45
"18371",0,1,1,0,1,1,0,5,21
"18372",0,0,1,0,0,1,1,0,68
"18373",0,0,0,0,0,1,1,3,46
"18374",0,0,0,0,1,1,0,3,53
"18375",0,0,0,0,1,1,0,3,28
"18376",0,0,0,0,1,1,0,6,34
"18377",1,0,0,0,0,1,0,1,68
"18378",0,0,1,0,1,1,0,2.82677301890064,43
"18379",0,0,0,0,0,1,0,3,42
"18380",1,1,0,0,1,1,0,2,59
"18381",1,8,1,1,0,1,0,3,57
"18382",1,4,0,1,0,1,0,3,24
"18383",1,7,1,1,0,1,0,4,40
"18384",1,6,0,0,0,1,1,6,41
"18385",0,2,1,0,1,1,0,3,59
"18386",0,0,0,0,1,1,0,4,64
"18387",1,5,1,0,0,1,1,4,55
"18388",1,7,0,1,1,1,0,3,55
"18389",0,0,0,1,1,0,0,0,35
"18390",0,0,1,0,1,1,0,2,33
"18391",0,7,0,0,1,1,0,6,83
"18392",0,5,0,0,0,1,1,6,48
"18393",1,7,0,1,0,1,1,6,68
"18394",0,0,0,1,1,1,0,3,60
"18395",1,2,0,0,0,1,0,1,38
"18396",1,0,0,0,1,1,0,1,24
"18397",0,0,0,0,1,1,0,5,77
"18398",0,0,0,1,0,1,0,0,46
"18399",0,7,1,0,0,1,1,1,83
"18400",0,0,0,1,0,1,0,1,89
"18401",0,8,0,1,1,1,0,3,86
"18402",1,7,1,0,0,1,0,5,34
"18403",0,2,0,0,1,1,0,5,45
"18404",0,3,1,0,1,1,0,3,81
"18405",0,7,0,0,1,1,1,4,45
"18406",1,4,1,0,1,1,0,6,42
"18407",1,1,0,0,1,1,0,6,43
"18408",0,3,1,0,1,1,0,5,47
"18409",1,4,0,0,0,1,0,1,59
"18410",0,0,0,0,0,1,0,3,33
"18411",0,0,1,0,0,1,0,1,22
"18412",0,0,1,0,1,1,0,1,30
"18413",0,3,1,0,1,1,0,3,32
"18414",1,8,0,1,1,1,0,5,89
"18415",0,3,1,0,1,0,0,2,25
"18416",0,4,0,0,1,1,0,1,62
"18417",0,5,0,0,1,1,0,4,35
"18418",1,6,0,1,1,1,0,0,62
"18419",0,5,1,1,0,1,0,5,51
"18420",0,7,0,1,1,1,1,6,61
"18421",0,3,0,0,0,1,1,2,28
"18422",0,7,0,1,0,1,0,2,86
"18423",0,7,0,1,0,1,0,5,85
"18424",0,7,0,1,0,1,1,6,60
"18425",1,6,1,0,1,1,1,4,44
"18426",0,2,0,0,0,1,0,0,21
"18427",0,3,0,1,1,1,1,3,28
"18428",0,0,0,0,1,1,0,3,47
"18429",0,7,1,0,1,1,1,0,51
"18430",0,4,0,0,0,1,0,5,53
"18431",0,0,1,0,0,1,0,1,41
"18432",0,6,1,0,1,1,1,5,39
"18433",0,2,0,0,1,1,0,6,42
"18434",1,3,0,0,1,1,0,3,49
"18435",0,0,1,0,0,1,0,0,50
"18436",0,6,0,0,1,1,0,1,54
"18437",0,6,0,1,0,1,0,2,43
"18438",0,5,1,0,0,1,0,2,22
"18439",0,3,0,1,0,1,0,3,37
"18440",0,6,0,0,0,1,1,3,37
"18441",1,8,0,1,1,1,0,3,41
"18442",0,0,1,0,1,1,1,5,30
"18443",0,7,0,0,0,0,0,3,55
"18444",0,0,1,0,0,0,0,0,46
"18445",0,0,0,0,0,1,0,3,27
"18446",1,1,1,1,1,1,0,6,65
"18447",0,3,0,1,1,1,0,1,65
"18448",0,0,0,0,0,1,0,5,70
"18449",0,1,1,0,1,1,1,0,27
"18450",0,4,0,0,1,1,1,0,33
"18451",0,3,1,0,1,1,1,4,37
"18452",0,0,0,0,0,1,1,5,23
"18453",0,0,0,0,1,1,1,3,64
"18454",0,7,0,1,1,1,1,6,29
"18455",0,7,0,1,0,1,1,5,43
"18456",1,5,0,1,0,1,1,6,45
"18457",0,5,0,0,0,1,1,6,64
"18458",0,7,0,0,1,1,0,1,76
"18459",1,0,1,0,1,1,1,5,47
"18460",0,0,0,0,0,1,0,3,21
"18461",0,0,1,0,1,1,0,4,36
"18462",0,2,0,0,0,1,1,1,39
"18463",0,7,1,0,1,1,1,2,30
"18464",0,2,0,0,0,0,0,1,53
"18465",0,2,0,1,1,0,0,3,58
"18466",0,0,0,0,1,1,0,1,47
"18467",0,0,1,0,1,1,1,2,34
"18468",0,7,0,1,0,0,0,3,58
"18469",0,0,0,1,1,1,0,6,64
"18470",0,0,0,0,1,1,0,3,30
"18471",0,2,1,0,0,1,0,0,52
"18472",0,1,0,0,1,1,0,4,72
"18473",0,0,1,0,1,1,0,2,51
"18474",1,5,0,0,1,0,1,3,39
"18475",0,3,0,0,0,1,0,2,49
"18476",0,5,0,0,0,0,0,2,22
"18477",0,2,0,1,1,0,0,0,51
"18478",0,3,0,1,1,0,0,1,33
"18479",0,4,0,1,0,0,1,0,69
"18480",0,3,0,0,0,0,1,3,48
"18481",0,0,0,0,0,1,0,3,28
"18482",0,0,0,0,0,1,1,2,66
"18483",1,8,0,1,0,1,0,5,55
"18484",1,0,0,1,0,1,0,6,45
"18485",0,2,1,0,1,1,1,1,51
"18486",0,5,0,1,0,0,0,0,55
"18487",0,0,0,1,1,0,0,2,39
"18488",0,8,0,0,0,0,0,0,53
"18489",1,0,0,0,1,1,0,3,67
"18490",0,5,0,1,0,0,0,3,37
"18491",1,6,0,1,0,1,0,6,20
"18492",0,0,0,0,1,1,1,6,23
"18493",1,7,0,0,0,1,0,6,64
"18494",0,0,0,0,0,1,0,3,56
"18495",1,8,0,1,1,1,0,3,59
"18496",1,3,0,0,1,1,0,2,26
"18497",1,6,0,1,0,1,0,3,81
"18498",1,7,0,1,1,1,0,0,67
"18499",1,3,0,0,0,1,0,2,53
"18500",1,7,0,1,0,1,0,4,39
"18501",0,7,1,1,1,0,0,1,38
"18502",1,8,0,1,0,1,0,4,89
"18503",1,0,0,0,0,1,0,3,53
"18504",1,8,0,1,0,0,0,3,60
"18505",0,3,0,1,0,1,0,3,22
"18506",0,0,0,1,1,0,0,3,49
"18507",1,2,0,1,0,1,0,4,59
"18508",1,3,1,0,0,1,0,3,33
"18509",0,0,0,0,1,0,0,5,33
"18510",0,6,0,1,0,1,0,3,77
"18511",1,5,1,1,0,0,0,2,34
"18512",0,7,0,0,0,1,0,3,55
"18513",0,7,1,0,0,1,0,3,29
"18514",0,8,0,1,1,0,1,3,51
"18515",0,7,0,1,0,0,0,5,26
"18516",0,8,0,1,0,1,0,1,79
"18517",0,7,0,0,0,1,0,3,20
"18518",1,2,1,0,1,1,0,2,24
"18519",1,2,0,0,0,1,0,2,22
"18520",0,4,1,0,1,1,0,5,26
"18521",0,7,0,1,1,1,0,1,45
"18522",1,7,0,1,1,1,0,6,44
"18523",1,8,0,1,1,1,1,5,55
